,Area,Room,Parking,Warehouse,Elevator,Price,Latitude,Longitude
1794,68.0,2,True,True,True,2900000000.0,32.66367,-116.27363
1795,101.0,2,True,True,True,5555000000.0,29.4972462,52.2458117
1796,85.0,2,True,True,True,5000000000.0,35.7863456,51.4611775
1797,165.0,3,True,True,True,10500000000.0,29.4972462,52.2458117
1798,300.0,4,True,True,True,30000000000.0,29.4972462,52.2458117
1799,245.0,3,True,True,True,19000000000.0,36.06,14.20889
1800,105.0,2,True,True,False,1000000000.0,33.468304,50.2491691
1801,135.0,2,True,True,True,8800000000.0,29.4972462,52.2458117
1802,130.0,3,True,True,True,9300000000.0,29.4972462,52.2458117
1803,83.0,2,True,False,True,4600000000.0,29.4972462,52.2458117
1804,60.0,1,True,True,True,4650000000.0,29.4972462,52.2458117
1805,52.0,1,True,True,True,2750000000.0,0.0,0.0
1806,60.0,2,True,True,True,2850000000.0,32.66367,-116.27363
1807,60.0,2,True,True,True,2850000000.0,32.66367,-116.27363
1808,70.0,2,True,True,True,3000000000.0,38.029001,46.3738221
1809,140.0,3,True,True,True,11200000000.0,36.06,14.20889
1810,120.0,2,True,True,True,6800000000.0,29.4972462,52.2458117
1811,62.0,1,True,True,True,510000000.0,35.7749162,51.3102689
1812,70.0,2,True,True,True,2600000000.0,32.66367,-116.27363
1813,150.0,3,True,True,True,9500000000.0,29.4972462,52.2458117
1814,69.0,2,True,True,False,1850000000.0,35.6737039,51.520322
1815,97.0,2,True,True,True,770000000.0,35.7371227,51.8172149
1816,70.0,1,True,True,True,2600000000.0,38.029001,46.3738221
1817,100.0,2,True,True,True,2300000000.0,37.3024146,49.5496873
1818,75.0,2,True,True,False,2500000000.0,32.66367,-116.27363
1819,103.0,2,True,True,True,3150000000.0,37.0,46.0
1820,85.0,2,True,True,True,2650000000.0,35.6737039,51.520322
1821,150.0,3,True,True,True,10500000000.0,35.7675414,51.3303867
1822,66.0,2,True,True,True,4250000000.0,35.7898688,51.4424705
1823,106.0,2,True,True,True,800000000.0,35.7371227,51.8172149
1824,101.0,2,True,False,True,3300000000.0,33.890332,48.7627407
1825,290.0,4,True,True,True,27000000000.0,0.0,0.0
1826,106.0,2,True,True,True,6000000000.0,29.4972462,52.2458117
1827,107.0,3,True,True,False,2970000000.0,29.6356223,52.5256592
1828,122.0,2,True,True,True,3900000000.0,37.3024146,49.5496873
1829,195.0,3,True,True,True,19500000000.0,36.06,14.20889
1830,98.0,2,True,True,True,3200000000.0,27.35134,35.69014
1831,98.0,2,True,True,True,770000000.0,35.7371227,51.8172149
1832,200.0,3,True,True,True,16000000000.0,0.0,0.0
1833,400.0,4,True,True,True,63000000000.0,35.7898612,51.4262023
1834,110.0,2,True,True,True,8300000000.0,35.7863456,51.4611775
1835,95.0,2,True,True,True,2950000000.0,35.7001565,51.3447089
1836,60.0,1,True,True,True,2400000000.0,0.0,0.0
1837,76.0,2,False,False,False,345000000.0,35.477882,50.9469189
1838,222.0,3,True,True,True,19800000000.0,0.0,0.0
1839,120.0,2,True,True,True,6000000000.0,35.7675414,51.3303867
1840,90.0,2,True,True,True,6000000000.0,35.7863456,51.4611775
1841,270.0,3,True,True,True,26500000000.0,28.9161336,58.6730215
1842,110.0,2,True,True,False,3580000000.0,0.0,0.0
1843,84.0,2,True,True,True,982000000.0,35.7749162,51.3102689
1844,76.0,2,True,True,True,870000000.0,35.7749162,51.3102689
1845,75.0,2,False,True,True,400000000.0,35.477882,50.9469189
1846,170.0,4,True,True,True,3060000000.0,33.468304,50.2491691
1847,92.0,2,False,True,False,930000000.0,33.468304,50.2491691
1848,122.0,3,True,True,False,850000000.0,35.477882,50.9469189
1849,170.0,3,True,True,True,7800000000.0,35.7863456,51.4611775
1850,147.0,3,True,True,True,8350000000.0,29.6261456,52.4827192
1851,47.0,1,False,True,False,850000000.0,37.3024146,49.5496873
1852,100.0,2,True,True,True,6000000000.0,29.6261456,52.4827192
1853,180.0,3,True,True,True,13500000000.0,29.4972462,52.2458117
1854,90.0,2,True,True,True,3150000000.0,0.0,0.0
1855,180.0,3,True,True,True,13500000000.0,29.4972462,52.2458117
1856,80.0,2,True,True,True,2550000000.0,27.35134,35.69014
1857,59.0,1,True,False,True,1600000000.0,33.890332,48.7627407
1858,87.0,2,True,True,True,850000000.0,35.7371227,51.8172149
1859,50.0,1,False,True,True,1000000000.0,35.7001565,51.3447089
1860,123.0,3,True,True,True,7400000000.0,0.0,0.0
1861,56.0,1,True,True,True,2200000000.0,45.7747,-86.5507
1862,105.0,2,True,True,True,945000000.0,35.7371227,51.8172149
1863,57.0,1,True,True,True,1750000000.0,37.0,46.0
1864,78.0,2,True,True,True,3500000000.0,0.0,0.0
1865,92.0,2,True,True,True,3880000000.0,0.0,0.0
1866,100.0,2,True,True,True,1050000000.0,35.7371227,51.8172149
1867,152.0,3,True,True,True,9800000000.0,29.4972462,52.2458117
1868,155.0,3,True,True,True,9000000000.0,36.06,14.20889
1869,115.0,3,True,True,True,3870000000.0,27.35134,35.69014
1870,145.0,3,True,True,True,11000000000.0,36.06,14.20889
1871,115.0,2,True,True,True,5400000000.0,35.7346597,51.4045663
1872,60.0,1,True,True,False,2190000000.0,35.7592656,51.3042107
1873,160.0,3,True,True,True,10200000000.0,0.0,0.0
1874,101.0,2,True,True,True,5150000000.0,0.0,0.0
1875,98.0,2,True,True,True,3600000000.0,0.0,0.0
1876,92.0,2,True,True,True,3870000000.0,35.7675414,51.3303867
1877,90.0,2,True,True,True,3880000000.0,0.0,0.0
1878,150.0,3,True,True,True,7200000000.0,32.66367,-116.27363
1879,106.0,2,True,True,True,2960000000.0,-1.91667,31.25
1880,135.0,3,True,True,True,4200000000.0,0.0,0.0
1881,105.0,2,True,True,True,890000000.0,35.7371227,51.8172149
1882,209.0,3,True,True,True,13000000000.0,32.66367,-116.27363
1883,115.0,2,True,True,False,3600000000.0,35.7160834,51.3435808
1884,110.0,2,True,True,False,3950000000.0,35.7164354,51.396155
1885,90.0,2,False,True,True,3150000000.0,0.0,0.0
1886,190.0,3,True,True,True,24000000000.0,0.0,0.0
1887,54.0,1,False,True,True,2000000000.0,35.7675414,51.3303867
1888,133.0,3,True,True,True,13300000000.0,0.0,0.0
1889,200.0,3,True,True,True,27000000000.0,35.8055509,51.480843
1890,220.0,3,True,True,True,33600000000.0,28.9161336,58.6730215
1891,130.0,3,True,True,True,8700000000.0,0.0,0.0
1892,123.0,3,True,True,False,3450000000.0,37.0875125,55.1725639
1893,105.0,2,True,True,True,4100000000.0,0.0,0.0
1894,103.0,3,True,True,True,4128000000.0,35.6737039,51.520322
1895,105.0,2,True,True,True,710000000.0,35.7371227,51.8172149
1896,161.0,3,True,True,True,6400000000.0,-1.91667,31.25
1897,115.0,3,False,True,True,1600000000.0,35.7749162,51.3102689
1898,85.0,2,False,False,False,3100000000.0,37.0875125,55.1725639
1899,50.0,2,True,True,False,1820000000.0,35.6737039,51.520322
1900,160.0,3,True,True,True,6700000000.0,-1.91667,31.25
1901,232.0,3,True,True,True,23000000000.0,35.7961378,51.4710658
1902,98.0,2,True,True,True,3220000000.0,27.35134,35.69014
1903,117.0,2,True,True,True,3880000000.0,35.6737039,51.520322
1904,77.0,2,True,True,True,3400000000.0,32.66367,-116.27363
1905,100.0,2,True,True,False,3950000000.0,35.7346597,51.4045663
1906,85.0,2,True,True,False,2950000000.0,0.0,0.0
1907,145.0,3,True,True,True,11000000000.0,35.7961378,51.4710658
1908,127.0,3,True,True,True,4480000000.0,0.0,0.0
1909,79.0,2,True,True,True,2950000000.0,35.6737039,51.520322
1910,120.0,2,True,True,True,11000000000.0,0.0,0.0
1911,173.0,3,True,True,True,11000000000.0,35.8160561,51.4709472
1912,195.0,3,True,True,True,17280000000.0,35.7961378,51.4710658
1913,66.0,2,True,True,True,2270000000.0,32.66367,-116.27363
1914,100.0,2,True,True,True,8000000000.0,0.0,0.0
1915,140.0,3,True,True,True,11150000000.0,0.0,0.0
1916,93.0,2,True,True,True,1300000000.0,35.9588,45.761
1917,80.0,2,True,True,True,4250000000.0,35.7346597,51.4045663
1918,119.0,2,True,True,True,5400000000.0,35.6737039,51.520322
1919,100.0,2,True,True,True,6500000000.0,35.7863456,51.4611775
1920,115.0,2,True,True,True,3840000000.0,35.6737039,51.520322
1921,52.0,1,True,True,True,3700000000.0,35.7863456,51.4611775
1922,136.0,3,True,True,True,1360000000.0,-1.91667,31.25
1923,95.0,2,True,True,True,5000000000.0,35.6737039,51.520322
1924,83.0,3,True,True,True,3100000000.0,35.6737039,51.520322
1925,100.0,2,True,True,True,1700000000.0,35.7749162,51.3102689
1926,70.0,2,True,True,False,2550000000.0,35.6737039,51.520322
1927,73.0,2,True,True,False,2580000000.0,35.6737039,51.520322
1928,70.0,2,True,True,True,2000000000.0,27.35134,35.69014
1929,105.0,2,True,True,True,500000000.0,35.7371227,51.8172149
1930,69.0,2,True,True,True,2050000000.0,27.35134,35.69014
1931,87.0,2,True,True,True,530000000.0,35.7371227,51.8172149
1932,66.0,1,True,True,True,720000000.0,35.7371227,51.8172149
1933,98.0,2,True,True,True,1000000000.0,35.7371227,51.8172149
1934,64.0,2,True,True,True,1980000000.0,27.35134,35.69014
1935,65.0,2,True,True,True,2000000000.0,27.35134,35.69014
1936,85.0,2,True,True,True,3350000000.0,35.7592656,51.3042107
1937,85.0,2,True,True,True,4500000000.0,35.7675414,51.3303867
1938,93.0,2,True,True,True,5600000000.0,0.0,0.0
1939,155.0,3,True,True,True,9000000000.0,35.7720416,51.4731866
1940,450.0,2,False,False,False,4500000000.0,35.6231852,52.1528132
1941,117.0,3,True,True,True,6800000000.0,36.06,14.20889
1942,85.0,2,True,True,True,640000000.0,35.4784573,51.6824624
1943,500.0,4,True,True,False,20000000000.0,35.9549208,52.1096123
1944,900.0,3,True,True,False,8500000000.0,35.9549208,52.1096123
1945,60.0,1,True,True,True,875000000.0,-1.91667,31.25
1946,60.0,1,True,True,True,870000000.0,-1.91667,31.25
1947,58.0,2,True,True,True,1200000000.0,38.2669323,47.8368019
1948,118.0,2,True,True,True,960000000.0,35.7749162,51.3102689
1949,98.0,2,True,True,True,8700000000.0,0.0,0.0
1950,60.0,1,False,True,True,2100000000.0,34.0230481,58.1646077
1951,85.0,2,True,True,True,7400000000.0,0.0,0.0
1952,110.0,2,True,True,True,5000000000.0,35.7720416,51.4731866
1953,190.0,3,True,True,True,12000000000.0,0.0,0.0
1954,235.0,3,True,True,True,24000000000.0,0.0,0.0
1955,150.0,3,True,True,True,14500000000.0,0.0,0.0
1956,197.0,3,True,True,True,13300000000.0,0.0,0.0
1957,153.0,2,True,True,True,13300000000.0,0.0,0.0
1958,99.0,2,True,True,True,4900000000.0,35.7720416,51.4731866
1959,195.0,3,True,True,True,19900000000.0,0.0,0.0
1960,125.0,2,True,True,True,11600000000.0,0.0,0.0
1961,85.0,2,True,True,True,7300000000.0,0.0,0.0
1962,103.0,2,True,True,True,6640000000.0,35.7720416,51.4731866
1963,235.0,3,True,True,True,25500000000.0,0.0,0.0
1964,107.0,2,True,True,True,13200000000.0,35.8066647,51.4013931
1965,195.0,3,True,True,True,19500000000.0,0.0,0.0
1966,170.0,3,False,False,False,14500000000.0,0.0,0.0
1967,153.0,3,True,True,True,13000000000.0,0.0,0.0
1968,90.0,2,True,True,True,2650000000.0,33.890332,48.7627407
1969,88.0,2,True,True,True,7600000000.0,0.0,0.0
1970,100.0,2,True,True,True,8500000000.0,0.0,0.0
1971,100.0,2,True,True,True,6500000000.0,29.4972462,52.2458117
1972,203.0,3,True,True,True,13800000000.0,35.795851,51.4887161
1973,200.0,3,True,True,True,13300000000.0,0.0,0.0
1974,200.0,3,True,True,True,13700000000.0,35.795851,51.4887161
1975,116.0,3,True,True,True,8000000000.0,0.0,0.0
1976,202.0,3,False,False,False,13300000000.0,35.795851,51.4887161
1977,202.0,3,True,True,True,13200000000.0,0.0,0.0
1978,61.0,1,True,True,True,1318000000.0,0.0,0.0
1979,70.0,2,True,True,True,1550000000.0,37.3024146,49.5496873
1980,62.0,2,True,True,True,1400000000.0,29.8478996,52.9763454
1981,200.0,3,True,True,True,13300000000.0,35.795851,51.4887161
1982,120.0,3,True,True,True,3950000000.0,35.7001565,51.3447089
1983,87.0,2,True,True,True,4780000000.0,37.6158445,47.8717435
1984,200.0,3,True,True,True,13400000000.0,0.0,0.0
1985,80.0,2,True,True,True,500000000.0,35.477882,50.9469189
1986,202.0,3,False,False,False,13500000000.0,35.795851,51.4887161
1987,57.0,1,False,True,True,1320000000.0,35.7001565,51.3447089
1988,202.0,3,True,True,True,13700000000.0,35.795851,51.4887161
1989,84.0,2,True,True,True,2250000000.0,33.890332,48.7627407
1990,202.0,3,True,True,True,14700000000.0,0.0,0.0
1991,93.0,2,True,True,True,5600000000.0,29.4972462,52.2458117
1992,85.0,2,True,True,True,8000000000.0,0.0,0.0
1993,100.0,2,True,True,True,7400000000.0,29.4972462,52.2458117
1994,153.0,2,True,True,True,10500000000.0,0.0,0.0
1995,122.0,3,True,True,True,8000000000.0,29.4972462,52.2458117
1996,150.0,2,True,True,True,10500000000.0,0.0,0.0
1997,56.0,2,True,True,True,1500000000.0,35.7001565,51.3447089
1998,150.0,2,True,True,True,10500000000.0,35.795851,51.4887161
1999,202.0,3,True,True,True,14300000000.0,35.795851,51.4887161
2000,201.0,3,True,True,True,14200000000.0,0.0,0.0
2001,140.0,3,True,True,True,2590000000.0,35.7749162,51.3102689
2002,200.0,3,True,True,True,14000000000.0,0.0,0.0
2003,67.0,2,True,True,False,1500000000.0,37.3024146,49.5496873
2004,86.0,2,True,True,True,7200000000.0,0.0,0.0
2005,120.0,3,True,True,True,3950000000.0,35.7001565,51.3447089
2006,84.0,2,True,True,True,7400000000.0,0.0,0.0
2007,86.0,2,True,True,True,3800000000.0,35.7592656,51.3042107
2008,85.0,2,True,True,True,7300000000.0,0.0,0.0
2009,67.0,2,True,True,True,2300000000.0,35.6737039,51.520322
2010,90.0,2,True,True,True,4800000000.0,0.0,0.0
2011,83.0,2,True,True,True,7300000000.0,0.0,0.0
2012,70.0,2,True,True,True,1730000000.0,37.3024146,49.5496873
2013,88.0,2,True,True,True,1135200000.0,35.7749162,51.3102689
2014,167.0,3,True,True,True,11000000000.0,0.0,0.0
2015,100.0,2,False,False,False,650000000.0,35.7749162,51.3102689
2016,100.0,2,True,True,True,1000000000.0,35.7749162,51.3102689
2017,60.0,2,True,True,True,2300000000.0,0.0,0.0
2018,155.0,3,True,True,True,11000000000.0,0.0,0.0
2019,76.0,2,True,True,True,1850000000.0,37.3024146,49.5496873
2020,90.0,2,True,True,True,900000000.0,35.7749162,51.3102689
2021,65.0,1,True,True,True,535000000.0,35.7749162,51.3102689
2022,80.0,2,True,True,True,680000000.0,35.7749162,51.3102689
2023,135.0,2,True,True,True,8700000000.0,0.0,0.0
2024,94.0,2,True,True,True,950000000.0,35.7749162,51.3102689
2025,110.0,2,True,True,True,8200000000.0,0.0,0.0
2026,115.0,3,True,True,True,6900000000.0,35.7961378,51.4710658
2027,170.0,3,True,True,True,11200000000.0,0.0,0.0
2028,115.0,3,False,True,True,6900000000.0,35.7961378,51.4710658
2029,60.0,1,False,False,False,900000000.0,35.9549208,52.1096123
2030,105.0,2,True,True,True,5800000000.0,29.4972462,52.2458117
2031,61.0,2,False,True,False,1040000000.0,30.2687508,57.1051311
2032,100.0,2,True,True,True,6000000000.0,29.4972462,52.2458117
2033,145.0,3,True,True,True,4600000000.0,37.3024146,49.5496873
2034,87.0,2,True,True,True,479000000.0,35.7371227,51.8172149
2035,87.0,2,True,True,True,496000000.0,35.7371227,51.8172149
2036,115.0,3,True,True,True,6500000000.0,36.06,14.20889
2037,85.0,2,True,True,True,690000000.0,35.7371227,51.8172149
2038,67.0,2,True,True,False,2280000000.0,35.7675414,51.3303867
2039,94.0,2,True,True,True,2280000000.0,35.6737039,51.520322
2040,90.0,2,True,True,True,3200000000.0,35.6737039,51.520322
2041,94.0,2,True,True,True,3000000000.0,0.0,0.0
2042,99.0,2,True,True,True,4150000000.0,0.0,0.0
2043,86.0,2,True,True,True,890000000.0,35.7371227,51.8172149
2044,60.0,2,True,True,True,2650000000.0,32.66367,-116.27363
2045,58.0,1,True,True,True,3400000000.0,36.06,14.20889
2046,76.0,2,True,True,True,2850000000.0,27.35134,35.69014
2047,57.0,1,True,True,True,2400000000.0,0.0,0.0
2048,81.0,2,True,True,True,3300000000.0,32.66367,-116.27363
2049,112.0,3,True,True,True,3600000000.0,32.66367,-116.27363
2050,75.0,2,True,True,True,3500000000.0,35.6737039,51.520322
2051,153.0,3,True,True,True,7500000000.0,35.7675414,51.3303867
2052,95.0,2,True,True,True,5100000000.0,36.06,14.20889
2053,101.0,2,True,True,True,6565000000.0,36.06,14.20889
2054,40.0,0,False,False,False,165000000.0,35.4784573,51.6824624
2055,88.0,2,True,True,True,2860000000.0,35.5527757,53.4048474
2056,141.0,3,True,True,True,3810000000.0,-1.91667,31.25
2057,140.0,3,True,True,True,1790000000.0,-1.91667,31.25
2058,120.0,2,True,True,True,1530000000.0,-1.91667,31.25
2059,66.0,2,False,True,False,1000000000.0,29.8478996,52.9763454
2060,70.0,2,True,True,True,3500000000.0,35.7675414,51.3303867
2061,75.0,2,True,False,True,3000000000.0,35.7264682,51.4502086
2062,70.0,2,False,True,True,1800000000.0,35.7412446,51.5092195
2063,150.0,3,True,True,True,20000000000.0,29.4972462,52.2458117
2064,95.0,2,True,True,True,950000000.0,37.1984436,55.070672
2065,65.0,2,True,True,False,1450000000.0,37.3024146,49.5496873
2066,88.0,3,False,True,True,475000000.0,35.477882,50.9469189
2067,113.0,3,True,True,False,6000000000.0,0.0,0.0
2068,50.0,1,True,True,False,360000000.0,35.7749162,51.3102689
2069,45.0,1,False,False,True,1200000000.0,35.7001565,51.3447089
2070,53.0,1,False,True,True,1350000000.0,34.0230481,58.1646077
2071,100.0,2,True,True,True,1800000000.0,33.468304,50.2491691
2072,50.0,1,True,True,False,500000000.0,32.6941276,51.6601568
2073,43.0,0,False,True,False,360000000.0,36.2859112,50.0046227
2074,85.0,2,True,True,False,765000000.0,37.7095339,45.0916366
2075,134.0,3,True,True,True,6400000000.0,0.0,0.0
2076,90.0,2,True,True,True,3000000000.0,27.35134,35.69014
2077,90.0,2,True,True,True,1260000000.0,35.7749162,51.3102689
2078,135.0,2,True,True,False,2200000000.0,35.5824779,51.1130446
2079,130.0,3,True,True,True,5850000000.0,35.5527757,53.4048474
2080,55.0,1,True,True,False,550000000.0,33.468304,50.2491691
2081,200.0,5,False,False,False,12000000000.0,0.0,0.0
2082,107.0,2,True,True,True,800000000.0,0.0,0.0
2083,150.0,2,True,True,True,1270000000.0,35.4784573,51.6824624
2084,56.0,1,False,True,False,1200000000.0,35.7001565,51.3447089
2085,160.0,3,True,True,False,4500000000.0,37.0875125,55.1725639
2086,138.0,3,True,True,True,3584000000.0,30.2687508,57.1051311
2087,125.0,3,True,True,True,3750000000.0,35.6942692,51.2558471
2088,83.0,2,True,True,True,2510000000.0,27.35134,35.69014
2089,131.0,3,True,True,True,5850000000.0,35.5527757,53.4048474
2090,115.0,2,True,True,True,4870000000.0,35.7592656,51.3042107
2091,50.0,1,True,True,False,650000000.0,33.468304,50.2491691
2092,91.0,2,True,True,True,3600000000.0,32.66367,-116.27363
2093,80.0,2,True,True,True,3395000000.0,35.7592656,51.3042107
2094,40.0,1,False,True,False,720000000.0,29.6555,52.4791
2095,68.0,2,True,True,True,2150000000.0,27.35134,35.69014
2096,110.0,2,True,True,True,3920000000.0,35.6737039,51.520322
2097,63.0,1,True,True,False,730000000.0,0.0,0.0
2098,50.0,1,True,True,False,830000000.0,29.8478996,52.9763454
2099,110.0,2,True,True,True,5550000000.0,27.35134,35.69014
2100,95.0,2,True,True,True,2920000000.0,27.35134,35.69014
2101,65.0,2,True,True,True,2250000000.0,0.0,0.0
2102,108.0,2,True,True,True,3024000000.0,-1.91667,31.25
2103,62.0,2,False,True,False,930000000.0,29.8478996,52.9763454
2104,37.0,1,False,True,True,830000000.0,35.6846963,51.3593942
2105,105.0,2,True,True,True,3650000000.0,32.66367,-116.27363
2106,41.0,1,False,True,False,770000000.0,30.2687508,57.1051311
2107,85.0,2,True,True,True,4600000000.0,0.0,0.0
2108,150.0,3,True,True,True,12350000000.0,36.06,14.20889
2109,83.0,2,True,True,True,2800000000.0,38.029001,46.3738221
2110,174.0,3,True,True,True,10000000000.0,34.0336787,58.1879287
2111,105.0,3,True,True,True,4725000000.0,35.7346597,51.4045663
2112,57.0,2,False,False,True,1265000000.0,30.972987,51.477403
2113,200.0,3,True,True,True,7000000000.0,35.6375846,51.3504511
2114,75.0,2,False,False,False,600000000.0,37.7095339,45.0916366
2115,87.0,2,False,False,False,900000000.0,35.7371227,51.8172149
2116,63.0,2,False,True,False,1260000000.0,29.6555,52.4791
2117,64.0,2,True,True,True,2240000000.0,35.7592656,51.3042107
2118,65.0,2,False,False,False,1200000000.0,35.7001565,51.3447089
2119,87.0,2,True,True,True,650000000.0,35.7371227,51.8172149
2120,44.0,1,False,True,False,570000000.0,32.6941276,51.6601568
2121,85.0,2,False,False,False,355000000.0,35.4784573,51.6824624
2122,43.0,1,False,True,False,800000000.0,34.3383584,58.2629752
2123,118.0,3,True,True,True,4900000000.0,38.8318382,45.0341422
2124,92.0,2,True,True,True,2700000000.0,35.6737039,51.520322
2125,124.0,3,True,True,True,3400000000.0,38.8318382,45.0341422
2126,56.0,1,False,True,False,950000000.0,37.3024146,49.5496873
2127,40.0,1,False,True,False,870000000.0,33.890332,48.7627407
2128,92.0,2,True,True,True,2970000000.0,32.66367,-116.27363
2129,86.0,2,True,True,True,3330000000.0,35.7592656,51.3042107
2130,51.0,2,True,True,False,1850000000.0,35.6737039,51.520322
2131,70.0,1,False,False,False,560000000.0,37.7095339,45.0916366
2132,85.0,2,True,True,True,1062000000.0,35.7749162,51.3102689
2133,51.0,1,False,True,False,900000000.0,35.7001565,51.3447089
2134,131.0,2,True,True,True,3400000000.0,35.5989911,51.4357865
2135,48.0,1,False,True,False,820000000.0,35.6805059,51.362745
2136,84.0,2,True,True,False,773000000.0,33.468304,50.2491691
2137,95.0,2,True,True,True,2350000000.0,35.6846963,51.3593942
2138,74.0,2,True,True,True,2960000000.0,35.6886157,51.3813448
2139,68.0,2,True,True,True,2500000000.0,38.029001,46.3738221
2140,240.0,4,True,True,True,4800000000.0,-1.91667,31.25
2141,44.0,1,False,True,False,770000000.0,29.6555,52.4791
2142,82.0,2,True,True,True,2850000000.0,35.6737039,51.520322
2143,44.0,1,True,True,False,1050000000.0,30.2687508,57.1051311
2144,42.0,1,False,True,False,960000000.0,33.890332,48.7627407
2145,63.0,1,True,True,True,4000000000.0,0.0,0.0
2146,110.0,2,False,True,True,750000000.0,36.1686053,46.7928304
2147,235.0,3,True,True,True,31000000000.0,35.8160561,51.4709472
2148,500.0,2,True,True,False,3100000000.0,35.6231852,52.1528132
2149,57.0,1,True,True,False,1930000000.0,45.7747,-86.5507
2150,170.0,3,True,True,True,1280000000.0,35.4784573,51.6824624
2151,115.0,2,True,True,False,2050000000.0,37.1984436,55.070672
2152,68.0,2,True,True,True,2700000000.0,0.0,0.0
2153,62.0,1,False,True,True,620000000.0,37.7095339,45.0916366
2154,56.0,1,True,True,True,2200000000.0,27.35134,35.69014
2155,75.0,2,True,True,True,3110000000.0,35.6737039,51.520322
2156,95.0,2,True,True,True,5850000000.0,29.6261456,52.4827192
2157,144.0,3,True,True,True,10368000000.0,33.8974554,48.764602
2158,50.0,1,False,False,True,380000000.0,35.4421824,51.5697005
2159,95.0,2,True,False,True,2050000000.0,35.5989911,51.4357865
2160,90.0,2,True,True,True,1800000000.0,35.5989911,51.4357865
2161,95.0,2,True,True,True,4200000000.0,35.7675414,51.3303867
2162,350.0,4,True,True,True,72000000000.0,35.8160561,51.4709472
2163,71.0,2,True,True,True,2330000000.0,32.66367,-116.27363
2164,80.0,1,False,False,False,380000000.0,35.3095551,51.7397885
2165,44.0,1,True,False,True,1000000000.0,35.7001565,51.3447089
2166,46.0,1,True,True,True,1150000000.0,37.3024146,49.5496873
2167,78.0,2,True,True,False,2010000000.0,38.8318382,45.0341422
2168,67.0,2,False,True,False,1070000000.0,31.2397079,48.6563167
2169,49.0,1,True,True,False,110000000.0,33.468304,50.2491691
2170,105.0,2,True,True,True,1200000000.0,33.468304,50.2491691
2171,72.0,2,False,True,True,1290000000.0,29.8478996,52.9763454
2172,65.0,2,False,True,True,1220000000.0,30.2687508,57.1051311
2173,80.0,2,True,True,True,2160000000.0,37.77306,42.09083
2174,66.0,2,False,True,False,1187000000.0,37.3024146,49.5496873
2175,58.0,2,False,True,False,1210000000.0,37.3024146,49.5496873
2176,67.0,2,False,True,False,1215000000.0,30.2687508,57.1051311
2177,89.0,2,True,True,False,1068000000.0,33.468304,50.2491691
2178,75.0,2,True,True,True,1450000000.0,29.8478996,52.9763454
2179,85.0,2,False,True,True,1440000000.0,0.0,0.0
2180,94.0,2,True,True,True,4300000000.0,35.7592656,51.3042107
2181,67.0,2,True,True,False,1440000000.0,37.3024146,49.5496873
2182,60.0,1,False,True,True,920000000.0,35.7749162,51.3102689
2183,67.0,1,True,False,True,1415000000.0,29.8478996,52.9763454
2184,65.0,2,False,False,True,1310000000.0,29.8478996,52.9763454
2185,72.0,2,False,True,True,1300000000.0,29.8478996,52.9763454
2186,62.0,2,True,True,True,1350000000.0,30.2687508,57.1051311
2187,37.0,1,False,True,True,999000000.0,35.7001565,51.3447089
2188,105.0,3,True,True,True,3550000000.0,27.35134,35.69014
2189,78.0,2,False,False,True,417000000.0,35.477882,50.9469189
2190,53.0,1,False,True,False,450000000.0,37.7095339,45.0916366
2191,80.0,2,False,True,True,2450000000.0,27.35134,35.69014
2192,88.0,2,True,True,True,2850000000.0,-1.91667,31.25
2193,39.0,1,False,True,False,370000000.0,33.468304,50.2491691
2194,128.0,2,True,True,True,6144000000.0,31.0,36.0
2195,87.0,2,True,True,True,2450000000.0,0.0,0.0
2196,48.0,1,False,True,False,830000000.0,29.8478996,52.9763454
2197,86.0,2,True,True,True,500000000.0,35.7371227,51.8172149
2198,86.0,2,True,True,True,600000000.0,35.7371227,51.8172149
2199,75.0,2,True,True,True,2300000000.0,35.7675414,51.3303867
2200,110.0,3,True,True,True,6160000000.0,31.0,36.0
2201,172.0,3,True,True,True,9300000000.0,35.7720416,51.4731866
2202,147.0,3,True,True,True,11600000000.0,35.7346597,51.4045663
2203,70.0,1,True,True,False,1540000000.0,35.5798805,53.3760394
2204,235.0,3,True,True,True,28500000000.0,35.8160561,51.4709472
2205,115.0,2,True,True,True,6000000000.0,35.7720416,51.4731866
2206,114.0,2,True,True,True,1090000000.0,35.4784573,51.6824624
2207,40.0,1,True,True,False,1380000000.0,33.890332,48.7627407
2208,125.0,3,True,True,True,8450000000.0,35.7346597,51.4045663
2209,90.0,2,True,True,True,1315000000.0,37.1984436,55.070672
2210,78.0,2,False,True,True,1794000000.0,35.7364739,51.3771485
2211,62.0,2,True,False,True,1440000000.0,0.0,0.0
2212,47.0,1,False,True,False,1050000000.0,35.7001565,51.3447089
2213,114.0,3,True,True,True,4900000000.0,35.7346597,51.4045663
2214,65.0,1,True,True,True,2500000000.0,0.0,0.0
2215,50.0,1,False,True,False,410000000.0,37.7095339,45.0916366
2216,125.0,2,True,True,True,1750000000.0,0.0,0.0
2217,41.0,1,False,False,False,815000000.0,30.2687508,57.1051311
2218,136.0,3,True,True,True,8200000000.0,35.7346597,51.4045663
2219,40.0,1,False,True,False,800000000.0,37.3024146,49.5496873
2220,60.0,2,False,True,False,650000000.0,0.0,0.0
2221,75.0,2,True,True,True,1750000000.0,33.890332,48.7627407
